Mar. 20, 2024   19:22:16
A.C. Impedance
File: c:\documents and settings\administrator\Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.5
High Frequency (Hz) = 1e+5
Low Frequency (Hz) = 0.1
Imp SF
Amplitude (V) = 0.005
Quiet Time (sec) = 2
Cycles (.1-1Hz) = 1

Freq/Hz, Z'/ohm, Z"/ohm, Z/ohm, Phase/deg
2.610e+1, 2.262e+0, -4.085e-1, 2.299e+0, -10.2
2.154e+1, 2.312e+0, -4.361e-1, 2.352e+0, -10.7
1.778e+1, 2.367e+0, -4.656e-1, 2.412e+0, -11.1
1.468e+1, 2.427e+0, -4.963e-1, 2.478e+0, -11.6
1.212e+1, 2.493e+0, -5.276e-1, 2.548e+0, -12.0
1.000e+1, 2.565e+0, -5.525e-1, 2.624e+0, -12.2
8.254e+0, 2.641e+0, -5.851e-1, 2.705e+0, -12.5
6.813e+0, 2.723e+0, -6.135e-1, 2.791e+0, -12.7
5.623e+0, 2.814e+0, -6.407e-1, 2.886e+0, -12.8
4.642e+0, 2.910e+0, -6.644e-1, 2.985e+0, -12.9
3.831e+0, 3.016e+0, -6.813e-1, 3.092e+0, -12.7
3.162e+0, 3.132e+0, -6.900e-1, 3.207e+0, -12.4
2.610e+0, 3.238e+0, -6.906e-1, 3.311e+0, -12.0
2.154e+0, 3.364e+0, -6.762e-1, 3.431e+0, -11.4
1.778e+0, 3.464e+0, -6.554e-1, 3.525e+0, -10.7
1.468e+0, 3.609e+0, -6.078e-1, 3.660e+0, -9.6
1.212e+0, 3.687e+0, -5.701e-1, 3.731e+0, -8.8
1.000e+0, 3.759e+0, -5.244e-1, 3.795e+0, -7.9
8.254e-1, 3.822e+0, -4.604e-1, 3.850e+0, -6.9
6.813e-1, 3.871e+0, -4.073e-1, 3.892e+0, -6.0
5.623e-1, 3.909e+0, -3.598e-1, 3.926e+0, -5.3
4.642e-1, 3.942e+0, -3.081e-1, 3.954e+0, -4.5
3.831e-1, 3.965e+0, -2.638e-1, 3.974e+0, -3.8
3.162e-1, 4.001e+0, -2.049e-1, 4.007e+0, -2.9
2.610e-1, 3.986e+0, -1.789e-1, 3.990e+0, -2.6
2.154e-1, 4.000e+0, -1.482e-1, 4.003e+0, -2.1
1.778e-1, 3.997e+0, -1.204e-1, 3.999e+0, -1.7
1.468e-1, 4.059e+0, -7.871e-2, 4.060e+0, -1.1
1.212e-1, 4.006e+0, -7.387e-2, 4.007e+0, -1.1
1.000e-1, 4.016e+0, -5.814e-2, 4.016e+0, -0.8
